WardCode,WardName,Borough,type1_count,type2_count,type3_count,population,area_km2,pop_density,type1_density,type2_density,type3_density
E05013747,Sands End,Hammersmith and Fulham,577,700,204,11069,0.6736117594419341,16432.314081289664,856.5764951580212,1039.1742575573915,302.8450693452969
E05013748,Shepherd's Bush Green,Hammersmith and Fulham,1716,4081,792,5519,0.5938426704895066,9293.707364360782,2889.654255706306,6872.190569660509,1333.6865795567564
E05013749,Walham Green,Hammersmith and Fulham,743,1166,388,7941,0.47405551640779375,16751.202602120895,1567.3269781357292,2459.627532309906,818.4695390533822
E05013750,Wendell Park,Hammersmith and Fulham,260,339,73,7409,0.5680730719465881,13042.336216733429,457.687598373693,596.7542148026228,128.50459492799843
E05013751,West Kensington,Hammersmith and Fulham,615,801,236,9271,0.5531867130372036,16759.260086162798,1111.7403681361366,1447.9740404504803,426.61906809776946
E05013752,White City,Hammersmith and Fulham,807,711,405,10442,0.5891689345309131,17723.269826359316,1369.7259863888114,1206.784605108358,687.4089522769127
E05013753,Wormholt,Hammersmith and Fulham,391,433,131,8022,0.6479175519549258,12381.204947752476,603.4718442497156,668.2949068033935,202.18621891742387
E05013754,Beddington,Sutton,645,645,209,11112,5.097629004837257,2179.8369378108073,126.52941188696641,126.52941188696641,40.999452843993765
E05013755,Belmont,Sutton,378,363,92,11763,2.401288470217815,4898.620114114406,157.41548951247518,151.16884310324997,38.312764643247924
E05013756,Carshalton Central,Sutton,476,674,158,11524,2.179574497994668,5287.270524867461,218.39125041972505,309.2346697119636,72.49121337461462
E05013757,Carshalton South & Clockhouse,Sutton,393,389,122,9914,7.016272270051616,1413.001037932507,56.01264957711068,55.44254627352685,17.388150759306622
E05013758,Cheam,Sutton,301,422,121,10786,3.928522990967536,2745.561124320561,76.61912649921089,107.41950625470764,30.80037975549674
E05013759,Hackbridge,Sutton,375,321,102,6482,1.0664913442701331,6077.873988218853,351.62029398057234,300.9869716473699,95.64071996271568
E05013760,North Cheam,Sutton,378,470,127,11264,1.641203988995031,6863.2540960964625,230.3187187788053,286.3751265239114,77.38221503943987
E05013761,St Helier East,Sutton,501,401,177,8549,1.1191927539832747,7638.541233914884,447.64407043997625,358.29395657970156,158.1497015326862
E05013762,St Helier West,Sutton,997,621,313,12168,1.4530603640439799,8374.049902603847,686.1380467534545,427.3738485796342,215.4074309266111
E05013763,South Beddington & Roundshaw,Sutton,633,892,229,10995,2.9000693531357427,3791.288642153159,218.2706421539745,307.57885118695935,78.963628836114
E05013764,Stonecot,Sutton,342,473,149,8359,1.5742074417501573,5309.97362755871,217.25218095765987,300.4686596285764,94.65080398447755
E05013765,Sutton Central,Sutton,1513,1872,549,12501,1.1391075365404901,10974.380906973875,1328.2328063556092,1643.3918132833448,481.95625293405783
E05013766,Sutton North,Sutton,485,459,171,11298,1.9892909737702886,5679.410477888503,243.80545953052965,230.7354761330167,85.96027542210426
E05013767,Sutton South,Sutton,549,468,195,12213,1.3918620520994658,8774.576461494928,394.43564049461355,336.2402181265558,140.10009088606492
E05013768,Sutton West & East Cheam,Sutton,395,387,97,10774,1.5635971860229663,6890.52148232873,252.62260864301544,247.50620137935942,62.0364380718291
E05013769,The Wrythe,Sutton,517,697,200,10953,1.3787102631609818,7944.381276228376,374.98814204419523,505.5449419822129,145.06311104224187
E05013770,Wallington North,Sutton,598,594,170,12223,1.6207371581595695,7541.630015985964,368.9679088243153,366.49989605625973,104.8905426423639
E05013771,Wallington South,Sutton,617,815,198,11190,1.744663819275964,6413.8431005257235,353.6497938359581,467.1387066066546,113.48891277069644
E05013772,Worcester Park North,Sutton,282,357,91,8409,1.3125799081002747,6406.467102007166,214.84406264312295,271.98344100565566,69.32911241320635
E05013773,Worcester Park South,Sutton,161,212,38,7140,1.3286226821791993,5373.986230830421,121.1781208912742,159.5637368257772,28.601047166884594
E05013774,Barnes,Richmond upon Thames,319,592,163,10448,2.7157075291407526,3847.2478674114577,117.46478461947311,217.99107365118522,60.0211908870662
E05013775,East Sheen,Richmond upon Thames,241,796,183,10684,5.977490068411261,1787.3722712582721,40.31792562460161,133.16626056922357,30.61485638714562
E05013776,Fulwell & Hampton Hill,Richmond upon Thames,367,619,212,10697,2.80805964375736,3809.392020493818,130.69522964581014,220.43691321732013,75.49697189349251
E05013777,"Ham, Petersham & Richmond Riverside",Richmond upon Thames,455,584,213,10840,9.252248181949422,1171.6071366468732,49.17723682419993,63.11979407765442,23.02143174407601
E05013778,Hampton,Richmond upon Thames,293,448,147,10266,6.797809988823895,1510.1922555761441,43.10211678198034,65.9035778782498,21.62461149130072
E05013779,Hampton North,Richmond upon Thames,444,616,128,9790,1.9986697777509481,4898.25788581065,222.14775294177002,308.2049905678611,64.04259544267244
E05013780,Hampton Wick & South Teddington,Richmond upon Thames,339,477,143,10687,2.7558041960558914,3877.996853076587,123.0130937768282,173.08922044704144,51.890479085800685
E05013781,Heathfield,Richmond upon Thames,483,775,192,10417,1.828113110818405,5698.225092503463,264.20684647011353,423.9343809820663,105.02632406265383
E05013782,Kew,Richmond upon Thames,359,898,135,11779,3.2798736458672977,3591.2968826838073,109.45543602033167,273.79103494779343,41.160122180347564
E05013783,Mortlake & Barnes Common,Richmond upon Thames,422,750,180,12023,1.8204798845120234,6604.302581032223,231.80701066253002,411.9792843528377,98.87502824468105
E05013784,North Richmond,Richmond upon Thames,373,737,161,10632,2.6481384931748058,4014.8957569260233,140.85366039629483,278.3087070028667,60.79742446059911
E05013785,St Margarets & North Twickenham,Richmond upon Thames,340,815,119,11933,1.9026344796351646,6271.8299955797,178.69958924805985,428.35342716814347,62.54485623682095
E05013786,South Richmond,Richmond upon Thames,672,1801,252,11124,2.507611564816752,4436.093753943468,267.98408869561405,718.2133091380966,100.49403326085528
E05013787,South Twickenham,Richmond upon Thames,311,438,99,10647,1.7171766017927,6200.294127514161,181.11124952164027,255.0698626703487,57.65277717891443
E05013788,Teddington,Richmond upon Thames,361,691,138,10517,4.2605439277871255,2468.4641628521836,84.73096536936752,162.1858644604791,32.390230529010296
E05013789,Twickenham Riverside,Richmond upon Thames,657,1122,250,10984,1.7911811818778034,6132.266300656871,366.79706477891153,626.4022932754015,139.5727034927365
E05013790,West Twickenham,Richmond upon Thames,307,482,110,11370,1.549846601987446,7336.20990969021,198.08411981309538,310.99852035801945,70.97476605680941
E05013791,Whitton,Richmond upon Thames,361,625,133,10477,1.7082853911824392,6133.050164848651,211.32300367570514,365.8639260313455,77.85584345947032
E05013792,Abbey Road,Westminster,437,919,148,13160,1.2076107545053532,10897.551177730642,361.8715702635479,761.0068033688799,122.55604667964552
E05013793,Bayswater,Westminster,700,1826,392,12403,0.6630416129313406,18706.21656032373,1055.740675016255,2753.9749608281168,591.2147780091028
E05013794,Church Street,Westminster,1167,1559,426,11742,0.4454399124373147,26360.457768032662,2619.881980522408,3499.910889146902,956.3579466174343
E05013795,Harrow Road,Westminster,863,1290,345,11381,0.4938662843542272,23044.699264866078,1747.436557910502,2612.0430587538212,698.5696552481149
E05013796,Hyde Park,Westminster,2099,4374,993,10372,1.778719036009499,5831.1626457145585,1180.0627066481738,2459.0730247161086,558.2669212489931
E05013797,Knightsbridge & Belgravia,Westminster,1187,3986,462,11220,2.050016765655529,5473.125970466006,579.0196548077673,1944.3743420924689,225.36401054860025
E05013798,Lancaster Gate,Westminster,1014,2771,526,10949,1.6126982399100602,6789.242853399916,628.7599098865207,1718.2383730725335,326.1614522685502
E05013799,Little Venice,Westminster,505,984,197,10418,0.6338897884156165,16435.033645264102,796.668457559836,1552.3203212651063,310.779576513441
E05013800,Maida Vale,Westminster,601,1133,248,11797,0.6903412437138517,17088.65015298128,870.5839401493388,1641.2173114628965,359.24262422135774
E05013801,Marylebone,Westminster,1378,5771,494,12296,1.0982857149630865,11195.629545644477,1254.6826214946398,5254.552546186913,449.79188317732365
E05013802,Pimlico North,Westminster,1080,2371,407,10498,0.5973188604936456,17575.202616780054,1808.0795223968812,3969.4042107435234,681.3781163106765
E05013803,Pimlico South,Westminster,577,701,182,10793,0.4881496411920262,22110.023421597263,1182.014594113001,1436.035061478707,372.83649242385826
E05013804,Queen's Park,Westminster,773,783,324,12780,0.5779887653369101,22111.156421095016,1337.3962373635718,1354.6976117149763,560.5645289855074
E05013805,Regent's Park,Westminster,821,3049,351,11697,2.422295012281503,4828.891584507235,338.934768819393,1258.7236420588665,144.90390238198168
E05013806,St James's,Westminster,8383,32194,3327,10478,3.155579368589148,3320.4679002210264,2656.5644595870262,10202.24695358997,1054.3230295891728
E05013807,Vincent Square,Westminster,896,1394,416,10341,0.6175266889424823,16745.834933400234,1450.9494343222714,2257.3923118808552,673.6550945067689
E05013808,West End,Westminster,8583,57020,2788,11633,2.28404896898127,5093.148245936488,3757.8003434086545,24964.43849250396,1220.6393286057705
E05013809,Westbourne,Westminster,1007,964,382,11801,0.6301609002743518,18726.96321663598,1598.0045724220347,1529.7680315936857,606.194385963473
E05013810,Abbey,Merton,419,613,193,10518,1.3603696921924429,7731.721796189565,308.004509659957,450.6128029154025,141.8731989603143
E05013811,Cannon Hill,Merton,235,379,80,9857,2.2533641013025765,4374.348554812814,104.28851682875228,168.19296969403027,35.50247381404333
E05013812,Colliers Wood,Merton,605,1419,208,11561,1.1168187395352125,10351.724582282128,541.7172711945927,1270.5732360745903,186.24329323714926
E05013813,Cricket Green,Merton,907,814,349,11719,2.9243682964380864,4007.36118438771,310.1524527894575,278.35071286727504,119.34201325636239
E05013814,Figge's Marsh,Merton,840,697,299,11869,1.0715141675328426,11076.84840726682,783.9373714806748,650.4813665738457,279.04437389609734
E05013815,Graveney,Merton,523,571,154,11838,0.9933662483796096,11917.054781466837,526.4926212795367,574.8131677832035,155.0284200325978
E05013816,Hillside,Merton,334,628,105,8242,1.119719076107215,7360.774837072449,298.2891040502546,560.8549621064667,93.77352073436147
E05013817,Lavender Fields,Merton,578,586,177,11367,1.2095384509457414,9397.79962440393,477.8682310992761,484.4823242632799,146.33681125358456
E05013818,Longthornton,Merton,667,563,181,11886,1.5186361120229626,7826.759752319308,439.20989018988547,370.72738857107277,119.18589224043369
E05013819,Lower Morden,Merton,351,380,120,11335,2.4676712499865214,4593.39954625719,142.2393683931428,153.99133900112327,48.628843895091556
E05013820,Merton Park,Merton,376,646,144,8323,1.7072501947911163,4875.090965222193,220.23719847693675,378.38625057473706,84.34616111882684
E05013821,Pollards Hill,Merton,655,536,231,11712,2.1287892653174643,5501.718836530022,307.6866323366773,251.78631287398326,108.51238483934726
E05013822,Ravensbury,Merton,534,430,150,9498,1.599842337507629,5936.835010127807,333.78289065153183,268.7764849815706,93.7592389470595
E05013823,Raynes Park,Merton,426,629,135,12300,1.8656168305252228,6592.993694496854,228.34270844354958,337.1539051901237,72.36212591520938
E05013824,St Helier,Merton,521,555,188,11370,1.4047660151658452,8093.8746220007815,370.88027071788986,395.08358972827034,133.83011688092762
E05013825,Village,Merton,309,486,101,11911,6.654997677917378,1789.7827432041179,46.43127089665624,73.02782412872146,15.176564273664336
E05013826,Wandle,Merton,315,412,109,5580,0.8125540798123428,6867.235226101733,387.6665046992914,507.04317440034305,134.14491749911988
E05013827,West Barnes,Merton,395,530,113,10690,1.9465144673803043,5491.867735453835,202.92682464960382,272.281562188076,58.05248401368413
E05013828,Wimbledon Park,Merton,356,830,109,10965,2.014365112037184,5443.40245692142,176.7306224043799,412.04049605515536,54.11134225302643
E05013829,Wimbledon Town & Dundonald,Merton,702,1662,275,12885,1.4519861964678258,8874.051303893037,483.475670572985,1144.6389807582636,189.3957398968246
E05013882,Cann Hall,Waltham Forest,822,1026,258,16088,1.0059199239910583,15993.320756755393,817.1624603464031,1019.961903060109,256.48164813792215
E05013883,Cathall,Waltham Forest,673,811,264,10483,0.8953932121122891,11707.705461905325,751.6250859355417,905.7473175241075,294.8425299955171
E05013884,Chapel End,Waltham Forest,768,1201,374,13568,1.6315744693524445,8315.893791464512,470.71096932817994,736.0987944832606,229.22643558429596
E05013885,Chingford Green,Waltham Forest,522,773,228,11541,3.833138203154653,3010.8489149965467,136.1808451285155,201.66243924203542,59.481288676822864
E05013886,Endlebury,Waltham Forest,364,416,174,9341,1.6367278799033635,5707.118522690233,222.3949408263831,254.16564665872355,106.30966951590841
E05013887,Forest,Waltham Forest,1087,1184,371,17233,2.15101072210776,8011.582565759368,505.343831542995,550.4389112667029,172.47705749995507
E05013888,Grove Green,Waltham Forest,648,811,315,14622,0.898499665106875,16273.795715060995,721.2022721487843,902.6158066553458,350.5844378501035
E05013889,Hale End & Highams Park South,Waltham Forest,351,650,160,9821,1.809566042415206,5427.268068587334,193.9691571198609,359.20214281455725,88.4189890005064
E05013890,Hatch Lane & Highams Park North,Waltham Forest,601,715,199,13083,2.7239811821681337,4802.896615308729,220.6329485439537,262.4834579183476,73.05483653951212
E05013891,High Street,Waltham Forest,1105,2700,512,11523,0.8204186802810303,14045.267711423703,1346.8732813610336,3291.0025879409873,624.071601861402
E05013892,Higham Hill,Waltham Forest,715,913,226,14284,3.0291505128099976,4715.513454875974,236.03977318932522,301.40463345713835,74.60837586124126
E05013893,Hoe Street,Waltham Forest,868,1462,385,14239,1.0704507133623282,13301.873521364412,810.8733911471529,1365.779836240942,359.66158478301134
E05013894,Larkswood,Waltham Forest,549,759,218,13560,2.16830691406374,6253.727233930403,253.19293889585478,350.0426969434495,100.53927263988405
E05013895,Lea Bridge,Waltham Forest,1135,1773,529,15475,2.494669130726345,6203.227437818304,454.9701545669645,710.7154925526238,212.05216895676142
E05013896,Leyton,Waltham Forest,936,1384,412,13029,1.9692875313571283,6616.098356658515,475.2987997415281,702.7922423528578,209.21271954434783
E05013897,Leytonstone,Waltham Forest,813,2324,331,12144,1.3173899776646465,9218.22710502764,617.129334353382,1764.0941857776872,251.2543784390768
E05013898,Markhouse,Waltham Forest,525,764,177,9257,0.7525180768923899,12301.365620647743,697.657659159562,1015.2580030436292,235.2102965166523
E05013899,St James,Waltham Forest,654,1474,261,11636,3.108299550171753,3743.525941493328,210.40443156897874,474.21426931601627,83.9687410389961
E05013900,Upper Walthamstow,Waltham Forest,384,498,183,8311,1.6649522773287364,4991.7346660135145,230.63724121636258,299.1076722024702,109.9130602671728
E05013901,Valley,Waltham Forest,829,2271,323,14184,2.2085300764357445,6422.371219363683,375.3627848880776,1028.2857472627554,146.25112125313518
E05013902,William Morris,Waltham Forest,691,970,234,15078,0.9478060390628344,15908.318135331494,729.0521177552768,1023.4161421456128,246.88595594028183
E05013903,Wood Street,Waltham Forest,514,760,217,9647,0.6964776959914095,13851.125535711322,737.9992251845775,1091.2050800394532,311.5677662744228
E05013904,Beckton,Newham,1456,2502,983,16143,5.322765163539193,3032.8221336118945,273.5420322454883,470.05643178448616,184.6784462206834
E05013905,Boleyn,Newham,788,1084,229,15126,0.7637755702819835,19804.246939209548,1031.7166857131513,1419.2650854226597,299.82629572120766
E05013906,Canning Town North,Newham,1111,1644,441,10584,1.8557029637160731,5703.4990011576965,598.6949537307446,885.9176453045401,237.64579171490402
E05013907,Canning Town South,Newham,634,1674,201,7089,0.6616994041669324,10713.323837619173,958.1389918254415,2529.849640876639,303.7633081339334
E05013908,Custom House,Newham,1125,1779,539,17706,1.5623921804725944,11332.622001887046,720.0496866668319,1138.6385711824837,344.9838054341533
E05013909,East Ham,Newham,1471,3019,647,15240,0.980683195134025,15540.18675512965,1499.9747189498498,3078.466129510263,659.7441489874594
E05013910,East Ham South,Newham,1075,1087,313,18559,1.8414677786595472,10078.373466577614,583.7734509710078,590.2899918190564,169.97310711993066
E05013911,Forest Gate North,Newham,633,742,199,11025,0.8045530029254008,13703.261264220591,786.7722793879033,922.2512342904016,247.34231216144195
E05013912,Forest Gate South,Newham,1471,1920,535,17802,1.2304267889120426,14468.150531524701,1195.5201343597817,1560.434165853692,434.8084785061069
E05013913,Green Street East,Newham,973,1503,231,17035,0.7698186141648451,22128.589367095,1263.9341035622797,1952.4079729230282,300.0706864572319
E05013914,Green Street West,Newham,980,1688,279,15877,0.8147280359352972,19487.484534361716,1202.8553784515009,2071.8570192103407,342.4455618244579
E05013915,Little Ilford,Newham,996,1225,298,17559,1.9649054763234806,8936.307731634251,506.894612489761,623.4396589357001,151.66123947986827
E05013916,Manor Park,Newham,893,1080,259,15771,1.3377737309150997,11788.989150812447,667.5269362548675,807.3114122679249,193.605236830919
E05013917,Maryland,Newham,810,1145,281,12501,0.93467171709057,13374.74941352981,866.6144328421043,1225.0290439558141,300.64031559090284
E05013918,Plaistow North,Newham,1166,1725,399,18333,0.9915713199325243,18488.83648757363,1175.9113808166067,1739.6630633864893,402.3916303137445
E05013919,Plaistow South,Newham,1393,1178,348,13193,1.1643874803836072,11330.420690931483,1196.3371501908252,1011.6907127959743,298.86958238794483
E05013920,Plaistow West & Canning Town East,Newham,1103,1385,381,16760,1.234354589329969,13577.94603339843,893.584395873417,1122.043869705061,308.6633316661576
E05013921,Plashet,Newham,756,854,243,11800,0.6961577708336442,16950.18068371137,1085.9607285496436,1226.7334155838566,349.0588056052426
E05013922,Royal Albert,Newham,718,1104,486,9246,2.644585875407864,3496.1995698377636,271.4980847007911,417.45666505525537,183.7716840732374
E05013923,Royal Victoria,Newham,936,1630,360,14365,2.0797066327857436,6907.224208232795,450.0634778215034,783.7643897959941,173.10133762365516
E05013924,Stratford,Newham,1896,4430,795,15566,1.9436979905013023,8008.445795627616,975.4601842804805,2279.1606626384646,409.0141595479863
E05013925,Stratford Olympic Park,Newham,1641,7243,924,11701,1.8245409490824565,6413.119971839666,899.4043136303642,3969.7656572972137,506.42875429278274
E05013926,Wall End,Newham,968,873,302,16451,1.4242390858396885,11550.729202394405,679.6611675835987,612.9588835748777,212.04305021719713
E05013927,West Ham,Newham,976,892,373,15824,1.3384982001224337,11822.20491484603,729.1754295304427,666.4185278085603,278.67052788407284
E05013928,Alexandra,Kingston upon Thames,195,296,130,6465,1.2921246647547107,5003.387193469663,150.9142308935165,229.08006330503017,100.60948726234433
E05013929,Berrylands,Kingston upon Thames,101,215,35,6141,1.2255626028454703,5010.759944650752,82.4111308271822,175.42963492915024,28.558312662884923
E05013930,Canbury Gardens,Kingston upon Thames,290,548,104,8155,0.7724517956111413,10557.293084609897,375.42795763787495,709.4293820191568,134.63623308392758
E05013931,Chessington South & Malden Rushett,Kingston upon Thames,355,388,139,9479,7.462727583137778,1270.1790189176998,47.569738550035176,51.99171424623563,18.625897629450392
E05013932,Coombe Hill,Kingston upon Thames,409,379,119,7407,4.190022685522859,1767.7708585188018,97.6128366591319,90.45297088951342,28.40080088615329
E05013933,Coombe Vale,Kingston upon Thames,260,322,81,10415,1.6804824720824119,6197.624892269178,154.71747210657574,191.61163853198997,48.20044323320244
E05013934,Green Lane & St James,Kingston upon Thames,223,275,83,7117,1.3293199784116023,5353.865221001242,167.75494510092412,206.87269014687953,62.437939207967275
E05013935,Hook & Chessington North,Kingston upon Thames,383,514,131,11097,2.037166025353976,5447.273252101187,188.00627697168193,252.31129598810577,64.30501901642384
E05013936,King George's & Sunray,Kingston upon Thames,235,334,66,5583,2.3583287630175307,2367.354411119693,99.64683621943898,141.625716158692,27.98591995950201
E05013937,Kingston Gate,Kingston upon Thames,365,413,166,10806,1.0816204052472844,9990.565957869007,337.45665136240865,381.83451236349254,153.47343596208174
E05013938,Kingston Town,Kingston upon Thames,1929,4282,1023,10366,1.491526343732044,6949.927531325102,1293.3060204443489,2870.884592816331,685.874576938605
E05013939,Motspur Park & Old Malden East,Kingston upon Thames,195,168,68,7008,1.5428884501266453,4542.13005446036,126.38632428935077,108.88667938774836,44.07317975218386
E05013940,New Malden Village,Kingston upon Thames,428,731,111,9555,1.6763784982550973,5699.78677843075,255.31227013797604,436.05904081976746,66.21416351709192
E05013941,Norbiton,Kingston upon Thames,662,609,197,11134,1.3458147933663653,8273.055144645776,491.8953211564131,452.51397369222894,146.37972548008062
E05013942,Old Malden,Kingston upon Thames,195,187,82,6722,1.7217182394711343,3904.239291827923,113.25895000095879,108.61242897527843,47.6268405132237
E05013943,St Mark's & Seething Wells,Kingston upon Thames,501,757,213,11739,1.827504499831035,6423.513595225264,274.14433181768953,414.2260662395029,116.55238059314944
E05013944,Surbiton Hill,Kingston upon Thames,413,460,114,10590,1.6646831771024222,6361.570865654537,248.09525661145642,276.3288572427844,68.48149940364657
E05013945,Tolworth,Kingston upon Thames,666,620,183,11251,1.417066306555065,7939.6425897328345,469.98506486197385,437.5236339555913,129.1400403449568
E05013946,Tudor,Kingston upon Thames,130,184,47,6962,1.1543993465159126,6030.841944784515,112.61267636052672,159.39024961797628,40.71381376111351
E05013967,Beam Park,Havering,586,659,229,4911,2.0398827772483012,2407.491280761089,287.27140918875955,323.0577792754139,112.26135273758692
E05013968,Cranham,Havering,291,335,100,12950,5.28377434687861,2450.899518002735,55.07426716129698,63.401647763005116,18.925865003882123
E05013969,Elm Park,Havering,795,1131,297,16644,4.108496394237474,4051.1171004907455,193.5014476622292,275.2831915798506,72.28922007004034
E05013970,Emerson Park,Havering,276,351,60,9557,3.5254302427757604,2710.874798780662,78.28831688432173,99.56231603767002,17.019199322678634
E05013971,Gooshays,Havering,1142,916,465,17796,7.780136823735202,2287.363372030806,146.78405095859637,117.7357186322892,59.76758642359659
E05013972,Hacton,Havering,215,309,65,8565,1.819132533796098,4708.288066360331,118.18820014798263,169.8611806777983,35.7313163238087
E05013973,Harold Wood,Havering,605,1051,218,13820,9.089904340999091,1520.3680348610812,66.55735608472895,115.62277891743824,23.98265062226597
E05013974,Havering-atte-Bower,Havering,757,894,259,16286,10.865015239614396,1498.9394529904034,69.67316504443912,82.28244326252123,23.83797852907494
E05013975,Heaton,Havering,1345,1397,460,17190,3.238784276921604,5307.547070204605,415.2792791986733,431.3346862754993,142.02860106423026
E05013976,Hylands & Harrow Lodge,Havering,496,854,191,13747,2.9552401644196657,4651.736994343254,167.83745902336904,288.97820565717166,64.63095700295057
E05013977,Marshalls & Rise Park,Havering,517,722,183,12966,3.9569389645816746,3276.7753346862046,130.6565515990103,182.4642751537436,46.24787029520094
E05013978,Mawneys,Havering,595,882,298,14537,3.0132176695079633,4824.410843964613,197.46333164744757,292.71035044209873,98.89760139653676
E05013979,Rainham & Wennington,Havering,800,1154,330,13515,16.644103110227185,811.9992955159917,48.06507113672167,69.33386511472101,19.82684184389769
E05013980,Rush Green & Crowlands,Havering,1155,940,362,16023,3.7663528264524975,4254.248271023497,306.66271940536353,249.578317091811,96.11420296514423
E05013981,St Alban's,Havering,686,691,364,8755,1.0878108184271018,8048.274434941837,630.6243589229126,635.220746378619,334.617006775423
E05013982,St Andrew's,Havering,707,1288,222,14586,2.868526690511499,5084.840259024784,246.46798732555345,449.0109868109093,77.39164524225299
E05013983,St Edward's,Havering,2027,2742,993,10400,1.8154436806536152,5728.627172976075,1116.5314691944716,1510.3745873365767,546.9737291120425
E05013984,South Hornchurch,Havering,481,549,165,10982,2.955905415542117,3715.2744950013516,162.72509853356857,185.72989416825186,55.8204599959227
E05013985,Squirrels Heath,Havering,605,687,200,15534,2.9971690789845593,5182.890784814488,201.85714721338775,229.21629774478907,66.72963544244223
E05013986,Upminster,Havering,374,940,132,13322,22.516993591483196,591.642038972685,16.609677418989957,41.74624805842395,5.8622390890552785
E05013987,Beckenham Town & Copers Cope,Bromley,776,1487,264,16316,3.0046739667376574,5430.206465201013,258.26429376047963,494.89562477040363,87.8631102484106
E05013988,Bickley & Sundridge,Bromley,473,947,165,17807,6.452065307386374,2759.891469110582,73.3098593187682,146.77470776928854,25.573206739105185
E05013989,Biggin Hill,Bromley,449,668,121,10729,8.663068529181807,1238.4757160651611,51.8292102258605,77.10893637165883,13.967337276902274
E05013990,Bromley Common & Holwood,Bromley,888,1058,338,18841,6.99662622128275,2692.869306450634,126.91831347211735,151.2157383485362,48.30899769546809
E05013991,Bromley Town,Bromley,1755,3142,898,15280,3.340836256792686,4573.705152095454,525.3175747334766,940.4830882122982,268.79497556163074
E05013992,Chelsfield,Bromley,288,416,102,11264,9.013027202240531,1249.7465887154876,31.953748006930084,46.1554137877879,11.31695241912107
E05013993,Chislehurst,Bromley,524,866,179,15569,10.03927005194311,1550.809961226873,52.19502984667489,86.26125161683294,17.82998156976108
E05013994,Clock House,Bromley,597,977,218,17354,2.4380121256814453,7118.094211754344,244.8716286975535,400.7363169807534,89.41711064667783
E05013995,Crystal Palace & Anerley,Bromley,862,1302,293,11876,2.021008453306538,5876.274283054024,426.5197399791654,644.2328323119181,144.9771273943103
E05013996,Darwin,Bromley,210,288,75,5740,33.64053483095958,170.6274893916801,6.242469124085856,8.561100513032033,2.2294532586020916
E05013997,Farnborough & Crofton,Bromley,829,1118,268,17731,5.533547735500453,3204.273433162389,149.8134722289561,202.04036423639675,48.43185833215951
E05013998,Hayes & Coney Hall,Bromley,392,681,147,15955,11.845166569582048,1346.9629072985645,33.09366716772406,57.491804441887965,12.41012518789652
E05013999,Kelsey & Eden Park,Bromley,1268,1073,283,15424,4.961458102494864,3108.7635290609546,255.57003078639073,216.26706863864135,57.03968352724651
E05014000,Mottingham,Bromley,895,1014,268,11409,2.99823627755069,3805.237127382171,298.50882890762057,338.19882962271197,89.38588396339922
E05014001,Orpington,Bromley,757,1283,237,11976,3.300510868680971,3628.5291812373684,229.3584327151543,388.72770036135137,71.80706546035874
E05014002,Penge & Cator,Bromley,1269,2107,520,18917,3.0566477185225835,6188.806084969269,415.16069788158813,689.317250146971,170.12101095226623
E05014003,Petts Wood & Knoll,Bromley,350,817,152,17391,4.813030555928255,3613.315934298265,72.71925576472846,169.74751988509473,31.580933932110646
E05014004,Plaistow,Bromley,550,944,212,13477,2.241771319630392,6011.763948439664,245.34170599108222,421.095582646512,94.56807576383532
E05014005,Shortlands & Park Langley,Bromley,364,656,119,16229,4.549162989634543,3567.469452507736,80.01471937351752,144.2023513984272,26.158658256726884
E05014006,St Mary Cray,Bromley,1119,1831,458,18427,8.833875834825152,2085.9473626917606,126.67146572160851,207.27028930854797,51.84587247586836
E05014007,St Paul's Cray,Bromley,1243,1715,509,17374,8.646749153702908,2009.310052964785,143.75344744072913,198.34043633214034,58.86605369857693
E05014008,West Wickham,Bromley,282,721,90,14813,3.725885953594286,3975.6987155525258,75.6866966708845,193.51102233938911,24.155328724750376
E05014009,Balham,Wandsworth,821,2324,312,17750,1.4482558488255015,12256.121744231032,566.8887860289395,1604.6888413291786,215.43154840563844
E05014010,Battersea Park,Wandsworth,1091,1888,434,19271,1.7977201960154738,10719.688215503658,606.8797593853194,1050.219051988527,241.41687953549828
E05014011,East Putney,Wandsworth,677,945,327,16991,1.6638216182092234,10212.032235936127,406.8945808798045,567.9695405190771,196.5354917986648
E05014012,Falconbrook,Wandsworth,904,886,328,12071,0.847017729646604,14251.177487201252,1067.2739995385577,1046.0229685742945,387.2410086821316
E05014013,Furzedown,Wandsworth,871,939,233,18200,1.5664309583346803,11618.76934515452,556.0411043752521,599.4518909395656,148.7457833747804
E05014014,Lavender,Wandsworth,712,2125,272,13508,0.7907103989140144,17083.37214048569,900.4560974256597,2687.4567514459645,343.9944641850835
E05014015,Nine Elms,Wandsworth,609,1573,237,5377,0.8084613533263609,6650.905424083277,753.2827605108267,1945.6712352767331,293.149448671701
E05014016,Northcote,Wandsworth,257,808,97,12807,1.425756793822026,8982.597912557218,180.2551466797224,566.7165701058976,68.03404368845554
E05014017,Roehampton,Wandsworth,1291,1144,476,18997,4.106676404194698,4625.881888476974,314.366137707205,278.570768037988,115.90881607175025
E05014018,St Mary's,Wandsworth,736,1183,275,14188,0.9663182867119356,14682.532862207454,761.6538050877281,1224.2343089929109,284.58532119446363
E05014019,Shaftesbury & Queenstown,Wandsworth,926,1303,293,15186,1.4299945265037892,10619.621067451519,647.5549261464577,911.1922988864302,204.89588915865238
